bbdm13_GlimmerMDS_2Scatterplot Name,Dataset Name,Number of Entire Data,Number of Classes,Marker Size,M_distance,M_distance Calculation Time,LOF Distance,LOF Distance Calculation Time,Isolation Forest Distance,Isolation Forest Distance Calculation Time,Centroid Distance,Centroid Distance Calculation Time,Average Linkage Method Distance,Average Linkage Method Distance Calculation Time,Complete Linkage Method Distance,Complete Linkage Method Distance Calculation Time,Single Linkage Method Distance,Single Linkage Method Distance Calculation Time,Leverage Score Distance,Leverage Score Distance Calculation Time,Cook Distance,Cook Distance Calculation Time,Orthogonal Distance to Lowess Line,Orthogonal Distance to Lowess Line Calculation Time,Vertical Distance to Lowess Line,Vertical Distance to Lowess Line Calculation Time,Horizontal Distance to Lowess Line,Horizontal Distance to Lowess Line Calculation Time,Visibility Index,Visibility Index Calculation Time,MPix,MPix Calculation Time,Grid Density Overlap Degree,Grid Density Overlap Degree Calculation Time,Kernel Density Overlap Degree,Kernel Density Overlap Degree Calculation Time,Nearest Neighbor Distance,Nearest Neighbor Distance Calculation Time,Pairwise Bounding Box Overlap Degree,Pairwise Bounding Box Overlap Degree Calculation Time,No. Covered Data Points,No. Covered Data Points by Different Classes,Categories Covered Data Points by Different Classes,well-separated,Shape
figure_category_basedmarkersize20_wdbc_class_1_2_TSNE_2,wdbc_class_1_2_TSNE_2,569,2,20,0.960148549,0.390183449,0.957694503,0.369961023,0.971278182,0.523626804,0.95673923,0.456466675,0.954800391,0.36894846,0.957905707,0.346445799,0.986390512,0.423553467,0.956985345,11.20090461,0.931616095,0.323942423,0.949674166,4.510315657,0.948395555,0.374545097,0.960262621,0.453217983,0.992970123,0.187842607,457,0.119305372,0,0.155590057,0.02527077,0.079623222,12.01397955,0.010482788,-,15,2,0,[],no,['no_shape']
figure_descendingmarkersize50_white_ballance_GlimmerMDS_2,white_ballance_GlimmerMDS_2,5473,5,50,0.099799686,0.704609632,0.151755276,0.84944582,0.125741509,1.27218008,0.177308224,0.883316278,0.189782911,2.206062317,0.158653141,2.198670149,0.432283633,2.505819798,0.38369229,0.713048697,0.877248047,0.760719538,-,15,0.148828989,1.25154829,0.099784007,1.389458895,0.02484926,0.256585598,6160,0.238388538,0.768317193,0.161477327,0.026014517,1.613304138,0.586356509,0.043004513,-,15,8,354,"[{'category': 1, 'number': 289}, {'category': 5, 'number': 6}, {'category': 2, 'number': 32}, {'category': 4, 'number': 19}, {'category': 3, 'number': 8}]",no,['no_shape']
figure_category_basedmarkersize20_white_ballance_GlimmerMDS_2,white_ballance_GlimmerMDS_2,5473,5,20,0.126358148,0.719267368,0.17788015,0.668729305,0.109343629,1.306218386,0.219944296,0.731359243,0.220957604,2.226261616,0.188234412,2.032583237,0.474902229,2.176584482,0.543781071,0.68155098,0.932467455,0.677838087,-,15,0.178020826,1.16100955,0.146040268,1.296275616,0.036360314,0.280700922,4281,0.223317623,0.768317193,13.3226757,0.026014517,1.698020935,0.586356509,0.102178574,-,15,23,2279,"[{'category': 1, 'number': 2229}, {'category': 2, 'number': 48}, {'category': 4, 'number': 2}]",no,['no_shape']
figure_ascendingmarkersize50_white_ballance_GlimmerMDS_2,white_ballance_GlimmerMDS_2,5473,5,50,0.259975098,0.631026983,0.145175538,1.100895643,0.017628853,0.929957867,0.1944526,0.59376955,0.161263608,1.737151384,0.065541638,1.546699286,0.410550713,1.679041624,0.192643945,0.582207203,0.883928303,0.597315788,-,15,0.186362585,1.163087368,0.440785977,1.166199923,0.02484926,0.227556229,6160,0.226131439,0.768317193,0.150951624,0.026014517,1.323593378,0.586356509,0.038864851,-,15,3,315,"[{'category': 2, 'number': 181}, {'category': 4, 'number': 62}, {'category': 5, 'number': 68}, {'category': 3, 'number': 4}]",no,['no_shape']
figure_category_basedmarkersize50_white_ballance_GlimmerMDS_2,white_ballance_GlimmerMDS_2,5473,5,50,0.107122043,0.633332253,0.172254108,0.598822594,0.109445709,0.922056198,0.205147726,0.582884789,0.21022834,1.625730276,0.171670745,1.567316532,0.437415613,1.748467922,0.516338377,0.570355177,0.8975111,0.577652931,-,15,0.158502238,1.17152524,0.101638553,1.161803722,0.02484926,0.226335049,6160,0.212550163,0.768317193,0.143491745,0.026014517,1.304846287,0.586356509,0.037624121,-,15,13,4307,"[{'category': 1, 'number': 4229}, {'category': 2, 'number': 76}, {'category': 4, 'number': 2}]",no,['no_shape']
figure_ascendingmarkersize20_white_ballance_GlimmerMDS_2,white_ballance_GlimmerMDS_2,5473,5,20,0.272864205,0.510286331,0.147245628,0.506735086,0.034308958,0.816232681,0.193222206,0.494235754,0.162040721,1.545170069,0.070275145,1.405650616,0.450099958,1.609153748,0.181303117,0.457487822,0.895576291,0.460744619,-,15,0.193405505,1.045665264,0.444097348,1.043796301,0.036360314,0.188418865,4281,10.16931081,0.768317193,0.139305115,0.026014517,1.307572365,0.586356509,0.03873086,-,15,9,316,"[{'category': 2, 'number': 172}, {'category': 1, 'number': 36}, {'category': 4, 'number': 38}, {'category': 5, 'number': 66}, {'category': 3, 'number': 4}]",no,['no_shape']
figure_descendingmarkersize20_white_ballance_GlimmerMDS_2,white_ballance_GlimmerMDS_2,5473,5,20,0.119026348,0.50017333,0.161023533,0.502806902,0.120349314,0.820080042,0.18379473,0.489533663,0.192888314,1.585272789,0.162956624,1.480104685,0.472889466,1.614897966,0.354614162,0.45280838,0.912304705,0.460111856,-,15,0.167331727,1.530219078,-,15,0.036360314,0.279508352,4281,0.263333559,0.768317193,0.201094627,0.026014517,1.649533033,0.586356509,0.03990221,-,15,0,0,[],no,['no_shape']
figure_category_basedmarkersize10_white_ballance_GlimmerMDS_2,white_ballance_GlimmerMDS_2,5473,5,10,0.147214697,0.559613705,0.179588447,0.50216341,0.118815695,1.132154465,0.234417997,0.557290077,0.230012343,1.8794384,0.202173137,1.641755819,0.480610121,1.872110605,0.535537709,14.27607846,0.945981004,0.446190596,-,15,0.186142709,1.488051891,0.162979025,1.593729019,0.049150375,0.252265215,3037,0.274675369,0.768317193,0.232172251,0.026014517,1.781082153,0.586356509,0.092351437,-,15,39,1258,"[{'category': 1, 'number': 1222}, {'category': 2, 'number': 34}, {'category': 4, 'number': 2}]",no,['no_shape']
figure_ascendingmarkersize10_white_ballance_GlimmerMDS_2,white_ballance_GlimmerMDS_2,5473,5,10,0.29239851,0.458865404,0.155611113,0.474829197,0.050796898,0.796987534,0.199568438,0.485615015,0.167852156,1.498296261,0.077020893,11.59568787,0.477547232,1.478567839,0.178387993,0.413506985,0.900362007,0.429167271,-,15,0.220131594,1.005758762,0.462801515,1.022319555,0.049150375,0.168035507,3037,0.176230907,0.768317193,0.139775276,0.026014517,1.31528616,0.586356509,0.038063288,-,15,17,411,"[{'category': 1, 'number': 168}, {'category': 4, 'number': 36}, {'category': 2, 'number': 144}, {'category': 5, 'number': 60}, {'category': 3, 'number': 3}]",no,['no_shape']
figure_descendingmarkersize10_white_ballance_GlimmerMDS_2,white_ballance_GlimmerMDS_2,5473,5,10,0.139806269,0.451659918,0.167091045,0.483511209,0.127196101,0.836387873,0.186799142,0.479742527,0.193268555,11.00319552,0.16650926,1.34316802,0.481289198,1.569173336,0.297589547,0.401896238,0.920423022,0.417100668,-,15,0.177868179,0.990854263,0.16642026,1.004178762,0.049150375,0.171041012,3037,0.176043987,0.768317193,0.13436079,0.026014517,1.307792664,0.586356509,0.038981915,-,15,21,531,"[{'category': 1, 'number': 471}, {'category': 5, 'number': 6}, {'category': 2, 'number': 28}, {'category': 4, 'number': 18}, {'category': 3, 'number': 8}]",no,['no_shape']
figure_ascendingmarkersize50_wine_GlimmerMDS_2,wine_GlimmerMDS_2,178,3,50,0.915196206,0.332189798,0.930456572,0.365447998,0.941836415,0.66399622,0.928858373,0.372729301,0.935627341,0.416344404,0.940029632,0.432940483,0.984012743,0.421299219,0.924213084,0.355904341,0.898643587,0.39669919,0.9160348,1.109243155,0.899115383,0.424572706,0.97495943,0.363708496,1,0.131001949,379,0.112723589,0,0.128191233,0.025198513,0.024024487,22.78353835,0.002979994,0.012186541,2.363277435,0,0,[],no,['no_shape']
figure_category_basedmarkersize50_wine_GlimmerMDS_2,wine_GlimmerMDS_2,178,3,50,0.914734506,0.365907192,0.930432777,0.407993793,0.942470889,0.594076633,0.928411363,0.37842226,0.935441089,0.382098436,0.939880477,0.313043594,0.984012743,0.305612803,0.924016846,0.414683819,0.897995981,0.39240551,0.913854457,1.134787321,0.897987699,0.364160299,0.975511618,0.339492798,1,0.123276472,379,0.109979153,0,0.137509584,0.025198513,0.025986195,22.78353835,0.002009153,0.012186541,2.105096579,0,0,[],no,['no_shape']
figure_ascendingmarkersize20_wine_GlimmerMDS_2,wine_GlimmerMDS_2,178,3,20,0.952373928,0.402585506,0.961203031,0.380910397,0.966758482,0.583222628,0.960795889,0.355580091,0.964366968,0.357734442,0.966913613,0.355809689,0.992037415,0.315138578,0.955703805,0.371233225,0.944321338,0.388689756,0.95624345,1.18938303,-,15,0.985382102,0.321284771,1,0.107166052,103,0.108326435,0,0.114718914,0.025198513,0.02156353,22.78353835,0.002440453,0.009529513,1.987258911,0,0,[],no,['no_shape']
figure_category_basedmarkersize10_wine_GlimmerMDS_2,wine_GlimmerMDS_2,178,3,10,0.990197016,0.323904514,0.991217817,0.403641462,-,15,0.991533625,0.354140759,0.99148811,0.379813433,0.990891621,0.411895752,0.998921706,0.319468498,0.988331229,0.344103575,0.993578848,0.37821579,0.99615371,1.096497536,0.996059398,0.354287863,0.994860129,0.389415026,1,0.113796473,27,0.164736271,0,0.10744524,0.025198513,0.026962996,22.78353835,0.001983643,0.007318554,2.051406384,0,0,[],no,['no_shape']
figure_descendingmarkersize20_wine_GlimmerMDS_2,wine_GlimmerMDS_2,178,3,20,0.940266638,0.371109486,0.94949387,0.399287462,0.967269539,0.597598314,0.934253096,0.33433342,0.944631945,0.356727123,0.952306016,0.365505695,0.992037415,0.358650446,0.967101775,0.358803034,0.920785624,0.370146513,0.882206099,1.206887245,0.90546716,0.402272224,0.91433404,14.945122,1,0.149546146,103,0.129445076,0,0.106694937,0.025198513,0.021890402,22.78353835,0.002001047,0.009529513,1.825603008,0,0,[],no,['no_shape']
figure_category_basedmarkersize20_wine_GlimmerMDS_2,wine_GlimmerMDS_2,178,3,20,0.952177753,0.332138538,0.961226853,0.355612278,0.967076188,0.580862761,0.960605045,0.394980192,0.96430075,0.401429653,0.966839563,0.373026848,0.992037415,0.343899488,0.955564986,0.367153168,0.944101364,0.348723412,0.954672328,1.087684631,-,15,0.985882967,0.387933969,1,0.155724764,103,0.132164478,0,0.140454292,0.025198513,0.025010347,22.78353835,0.0079813,0.009529513,1.792528391,0,0,[],no,['no_shape']
figure_descendingmarkersize10_wine_GlimmerMDS_2,wine_GlimmerMDS_2,178,3,10,0.990126588,0.344614744,0.991203825,0.374321222,0.98920364,0.665519238,0.991495278,14.87087083,0.991468323,0.411081076,0.990887824,0.414810181,0.998921706,0.362691879,0.988196558,0.331348419,0.99339075,0.343208313,0.996092831,1.236606359,0.996003392,0.41439414,0.994714971,0.389223337,1,0.152090311,27,0.134670019,0,0.147499084,0.025198513,0.023835659,22.78353835,0.002113104,0.007318554,2.038910389,0,0,[],no,['no_shape']
figure_descendingmarkersize50_wine_GlimmerMDS_2,wine_GlimmerMDS_2,178,3,50,0.893328056,0.392429352,0.909023512,0.374722004,0.942688614,0.674589872,0.881031793,0.374540567,0.899633667,0.378223181,0.913179591,0.37322855,0.984012743,0.341559649,0.945564864,0.357388973,0.857452255,0.326900959,0.790739834,1.136649847,0.828710525,0.35799861,0.847431007,0.359697819,1,0.114509821,379,0.113455772,0,0.125370741,0.025198513,0.025922298,22.78353835,0.002231598,0.012186541,2.08443284,0,0,[],no,['no_shape']
figure_ascendingmarkersize10_wine_GlimmerMDS_2,wine_GlimmerMDS_2,178,3,10,0.990311366,0.34280014,0.991198888,0.361666918,0.988775949,14.79650116,0.991648451,0.390602112,0.991528741,0.427488089,0.990935975,0.361476898,0.998921706,0.358686686,0.98841269,0.326028585,0.993714612,0.326761246,0.997364111,0.955101967,0.996076867,0.3333323,0.994532209,0.352353096,1,0.11485672,27,0.108973265,0,0.137654066,0.025198513,0.021979809,22.78353835,0.002110243,0.007318554,1.762625694,0,0,[],no,['no_shape']
figure_descendingmarkersize10_wine_TSNE_2,wine_TSNE_2,178,3,10,1,0.313109636,1,0.315000772,1,0.627248049,1,0.366342306,1,0.351205826,1,0.367075205,1,0.364823818,1,0.333246469,1,13.59279346,1,1.450567484,1,0.398332834,1,0.386744499,1,0.132364035,0,0.124367237,0,0.141382694,0.025116999,0.026172161,26.11615454,0.00300765,0,1.916460276,0,0,[],no,['no_shape']
figure_ascendingmarkersize10_wine_TSNE_2,wine_TSNE_2,178,3,10,1,0.34794879,1,0.34423089,1,0.601002216,1,0.35810256,1,0.410207987,1,0.305471659,1,0.342937708,1,0.340815306,1,0.408856392,1,1.275482893,1,0.360556364,1,0.336155415,1,0.137669802,0,0.12212348,0,12.75602531,0.025116999,0.018691301,26.11615454,0.002125502,0,2.031942606,0,0,[],no,['no_shape']
figure_descendingmarkersize50_wine_TSNE_2,wine_TSNE_2,178,3,50,1,0.310113907,1,0.306373358,1,0.592888832,1,0.345437288,1,0.304340839,1,0.332284212,1,0.313521385,1,0.385153532,1,0.406981707,1,1.203649998,1,0.420082331,1,0.324456453,1,0.143887997,0,0.165845633,0,0.129852295,0.025116999,0.0230937,26.11615454,0.005272388,0,2.375800133,0,0,[],no,['no_shape']
figure_category_basedmarkersize20_wine_TSNE_2,wine_TSNE_2,178,3,20,1,0.38936615,1,0.364110708,1,0.528948545,1,0.39493227,1,0.352558851,1,13.21600795,1,0.335493565,1,0.306314945,1,0.385334492,1,1.144765615,1,0.379959583,1,0.432269573,1,0.12756896,0,0.131309032,0,0.11589098,0.025116999,0.017738342,26.11615454,0.002762556,0,2.177391768,0,0,[],no,['no_shape']
figure_category_basedmarkersize50_wine_TSNE_2,wine_TSNE_2,178,3,50,1,0.352857113,1,0.346761942,1,0.601669312,1,0.36640954,1,0.339080334,1,0.329591751,1,0.348816395,1,0.393790245,1,0.37745595,1,1.309931755,1,11.66796136,1,0.31728363,1,0.147669792,0,0.112347364,0,0.172480345,0.025116999,0.025127411,26.11615454,0.00300312,0,1.985075951,0,0,[],no,['no_shape']
figure_category_basedmarkersize10_wine_TSNE_2,wine_TSNE_2,178,3,10,1,0.382360935,1,12.17772484,1,0.54399848,1,0.387809515,1,0.31023097,1,0.371856213,1,0.381135702,1,0.386430264,1,0.372472763,1,1.168552399,1,0.339789152,1,0.327651501,1,0.135607243,0,0.138339043,0,0.140011549,0.025116999,0.019554615,26.11615454,0.00423789,0,1.961071968,0,0,[],no,['no_shape']
figure_descendingmarkersize20_wine_TSNE_2,wine_TSNE_2,178,3,20,1,0.391016722,1,0.351345539,1,0.612493277,1,0.349652767,1,0.395014524,1,0.403821707,1,0.350470066,1,0.340209961,1,0.364367962,1,1.432416439,1,0.380054951,1,0.38554287,1,0.144130468,0,12.1554563,0,0.144649744,0.025116999,0.018269062,26.11615454,0.001986742,0,1.999547958,0,0,[],no,['no_shape']
figure_ascendingmarkersize20_wine_TSNE_2,wine_TSNE_2,178,3,20,1,0.389510155,1,0.337133169,1,0.639244795,1,0.413538694,1,0.338587523,1,0.306253672,1,0.383527279,1,0.320899725,1,0.346948624,1,1.052607059,1,0.304256916,1,0.31093359,1,0.105946064,0,0.111940384,0,0.107334375,0.025116999,0.025241137,26.11615454,0.001900434,0,2.030416489,0,0,[],no,['no_shape']
figure_ascendingmarkersize50_wine_TSNE_2,wine_TSNE_2,178,3,50,1,0.388838053,1,0.334832668,1,0.565161705,1,10.73903012,1,0.335083723,1,0.36645937,1,0.340832233,1,0.315204144,1,0.304227352,1,1.164300203,1,0.37136817,1,0.401244402,1,0.133660078,0,0.108859539,0,0.148907423,0.025116999,0.029367447,26.11615454,0.002112865,0,2.153123379,0,0,[],no,['no_shape']
figure_category_basedmarkersize10_world_11d_GlimmerMDS_2,world_11d_GlimmerMDS_2,151,5,10,0.997771335,0.322961807,0.997026094,0.413847923,0.995336107,0.707083702,0.998167999,0.336117268,0.997505577,0.333645821,0.997638596,0.325428009,0.9993104,0.308913469,0.998272919,0.326844215,0.999554202,13.74201298,0.998971963,1.00837326,0.999165867,0.420282125,0.997372924,0.413630009,1,0.1290133,8,0.129596949,0,0.18097949,0.025213595,0.045351267,17.07796116,0.004010916,0.00469841,1.538217545,0,0,[],no,['no_shape' 'three_order']
figure_category_basedmarkersize20_world_11d_GlimmerMDS_2,world_11d_GlimmerMDS_2,151,5,20,0.982613199,0.391847372,0.975305805,0.457560539,0.962666259,0.687962532,0.984034897,0.327428818,0.979891178,0.309505939,0.979062924,0.33219552,0.990761651,0.352732897,0.986360364,0.348586321,0.995607362,0.359622002,0.98770072,1.040736198,0.983810336,0.430605412,0.985028055,0.41132021,1,0.11831522,74,0.18267107,0,0.138104439,0.025213595,0.035021067,17.07796116,0.00201726,0.009526437,1.644344807,0,0,[],no,['no_shape' 'three_order']
figure_descendingmarkersize50_world_11d_GlimmerMDS_2,world_11d_GlimmerMDS_2,151,5,50,0.900620602,0.313743591,0.905202824,0.366610289,0.88770504,0.65362978,0.889273627,0.326393127,0.890710295,0.317562103,0.882103487,0.328332424,0.960175292,11.63317752,0.936712314,0.309782028,0.952198585,0.312390804,0.947882507,0.747148037,0.920720338,0.313812971,0.945818673,0.308797598,1,0.107607365,564,0.102603197,0,0.096515656,0.025213595,0.025018692,17.07796116,0.000997782,0.017533271,1.164574146,0,0,[],no,['no_shape' 'three_order']
figure_descendingmarkersize10_world_11d_GlimmerMDS_2,world_11d_GlimmerMDS_2,151,5,10,0.997519239,0.295495749,0.997027163,0.361676455,0.995640196,0.604238033,0.998059299,0.33117795,0.99748402,0.290218115,0.997642152,0.351565838,0.9993104,0.301264524,0.998084643,0.307412863,0.999527136,0.30977273,0.998913885,0.738940001,0.99727537,0.31163764,0.999044216,0.304406643,1,0.096994162,8,10.06239319,0,0.095308065,0.025213595,0.025001764,17.07796116,0.002011776,0.00469841,1.115570307,0,0,[],no,['no_shape' 'three_order']
figure_descendingmarkersize20_world_11d_GlimmerMDS_2,world_11d_GlimmerMDS_2,151,5,20,0.974773959,0.306236982,0.974994606,0.373245001,0.968614379,0.603430986,0.972506186,0.29105401,0.971806292,0.304178953,0.969767124,0.299907684,0.990761651,0.302834749,0.983725817,0.30585885,0.988728998,0.303124666,0.987818859,0.733453035,0.979178023,0.305569887,0.988584609,0.305239916,1,0.112807274,74,0.113358021,0,0.094425201,0.025213595,0.02573204,17.07796116,0.00199008,0.009526437,1.078002691,0,0,[],no,['no_shape' 'three_order']
figure_ascendingmarkersize20_world_11d_GlimmerMDS_2,world_11d_GlimmerMDS_2,151,5,20,0.984566171,0.30278182,0.975555854,0.361587524,0.961613494,0.589596748,0.982960659,0.291588783,0.975554661,0.307065248,0.971384934,0.294063807,0.990761651,0.284470797,0.985040852,0.296769381,0.995679415,0.30288744,0.995037334,0.745723963,0.994854902,0.299806356,0.991919163,0.294201136,1,0.100289583,74,0.108139753,0,0.095828533,0.025213595,0.025001526,17.07796116,0.002024651,0.009526437,1.111381531,0,0,[],no,['no_shape' 'three_order']
figure_ascendingmarkersize50_world_11d_GlimmerMDS_2,world_11d_GlimmerMDS_2,151,5,50,0.939456462,0.308324337,0.907599665,0.357657909,0.860944025,0.609819651,0.930890459,0.302644253,0.90560891,10.3773942,0.88859805,0.305613041,0.960318076,0.297448874,0.941361357,0.301414967,0.981610529,0.297762156,0.980137637,0.740366459,0.975075479,0.307283401,0.972590869,0.323580027,1,0.113888741,564,0.101687431,0,0.101126909,0.025213595,0.024953127,17.07796116,0.00200963,0.017533271,1.156806707,0,0,[],no,['no_shape' 'three_order']
figure_category_basedmarkersize50_world_11d_GlimmerMDS_2,world_11d_GlimmerMDS_2,151,5,50,0.930763691,0.422062874,0.906524941,14.58464193,0.865467489,0.835191488,0.934694436,0.394830465,0.922729892,0.406101704,0.918747207,0.357295036,0.960501942,0.356738091,0.946469059,0.405402422,0.980984994,0.297627926,0.948788229,0.758540392,0.931200094,0.300497055,0.943234921,0.307912588,1,0.10065937,564,0.098103285,0,0.098875523,0.025213595,0.024061203,17.07796116,0.002020597,0.017533271,1.175582409,0,0,[],no,['no_shape' 'three_order']
figure_ascendingmarkersize10_world_11d_GlimmerMDS_2,world_11d_GlimmerMDS_2,151,5,10,0.997771335,0.303221226,0.997026094,0.34923315,0.995336107,0.60723114,0.998167999,0.298623323,0.997505577,0.293376684,0.997638596,0.297592402,0.9993104,0.279014111,0.998272919,0.307919502,0.999554202,0.294504166,0.998971963,0.743525743,0.999165867,10.5778389,0.997372924,0.297847986,1,0.093123198,8,0.094609261,0,0.09704113,0.025213595,0.023679495,17.07796116,0.001024485,0.00469841,1.099337339,0,0,[],no,['no_shape' 'three_order']
figure_ascendingmarkersize50_world_11d_TSNE_2,world_11d_TSNE_2,151,5,50,1,0.347267866,1,0.438226938,1,0.808497667,1,0.393640757,1,0.36881566,1,0.325087547,1,0.370460987,1,0.336456776,1,0.40563941,1,0.885545492,1,0.396270275,1,13.82912469,1,0.135210276,0,0.152457714,0,0.126563072,0.024982276,0.024146318,28.97251021,0.002468348,0,1.965926647,0,0,[],no,['no_shape']
figure_category_basedmarkersize50_world_11d_TSNE_2,world_11d_TSNE_2,151,5,50,1,0.367706537,1,0.458084822,1,0.723629951,1,0.408106327,1,0.36692524,1,0.330494404,1,0.310270548,1,0.381255627,1,0.373860121,1,0.789803028,1,0.312402964,1,0.419476748,1,0.174405813,0,0.15061903,0,0.172326326,0.024982276,0.017934561,28.97251021,0.003324747,0,1.598637581,0,0,[],no,['no_shape']
figure_category_basedmarkersize10_world_11d_TSNE_2,world_11d_TSNE_2,151,5,10,1,0.312855721,1,0.375507832,1,0.643622875,1,0.412952185,1,0.412926912,1,13.65702367,1,0.390011311,1,0.358738899,1,0.373380423,1,0.857601643,1,0.408080578,1,0.347965479,1,0.118097782,0,0.143771887,0,0.124922752,0.024982276,0.017806053,28.97251021,0.003896713,0,1.530730009,0,0,[],no,['no_shape']
figure_category_basedmarkersize20_world_11d_TSNE_2,world_11d_TSNE_2,151,5,20,1,0.336628675,1,0.391804695,1,0.651275396,1,0.380353212,1,0.37679553,1,0.381148577,1,0.333055258,1,0.331717253,1,0.372139692,1,0.902695656,1,0.378161192,1,13.12205982,1,0.127548218,0,0.143082142,0,0.138231039,0.024982276,0.020020008,28.97251021,0.002379894,0,1.632400513,0,0,[],no,['no_shape']
figure_descendingmarkersize50_world_11d_TSNE_2,world_11d_TSNE_2,151,5,50,1,0.40000248,1,0.378808022,1,0.763645649,1,0.399129391,1,0.365965366,1,0.34748888,1,14.15045595,1,0.373069048,1,0.371258497,1,0.9456141,1,0.358266115,1,0.427712917,1,0.136830568,0,0.173623085,0,0.130364656,0.024982276,0.019725084,28.97251021,0.001974106,0,1.708955526,0,0,[],no,['no_shape']
figure_descendingmarkersize20_world_11d_TSNE_2,world_11d_TSNE_2,151,5,20,1,13.41332436,1,0.468486309,1,0.757879972,1,0.414747715,1,0.369199991,1,0.382158041,1,0.349935532,1,0.368143082,1,0.354736567,1,0.90598917,1,0.353794575,1,0.383196115,1,0.121534348,0,0.101590872,0,0.099627495,0.024982276,0.021905899,28.97251021,0.002090216,0,1.135329962,0,0,[],no,['no_shape']
